,ID,Name,Rating,Rating_score,Rating_bin,Cluster,Predict_bin
9667,897,Born Standing Up: A Comic's Life,liked it,3,0,1,1.0
134722,897,Crito,really liked it,4,1,1,1.0
94402,897,Welcome to the Monkey House,really liked it,4,1,1,1.0
36616,897,Alice in Wonderland,really liked it,4,1,1,0.0
59088,897,On Writing: A Memoir of the Craft,liked it,3,0,1,1.0
134690,897,But Beautiful: A Book About Jazz,really liked it,4,1,1,1.0
57195,897,Predictably Irrational: The Hidden Forces That Shape Our Decisions,really liked it,4,1,0,0.0
11371,897,Steve Jobs,it was amazing,5,1,0,1.0
88810,897,"Along Came a Spider (Alex Cross, #1)",really liked it,4,1,0,1.0
132310,897,"The English Assassin (Gabriel Allon, #2)",liked it,3,0,0,1.0
77269,897,"The Overlook (Harry Bosch, #13; Harry Bosch Universe, #17)",really liked it,4,1,0,0.0
134697,897,To Hell and Back,it was amazing,5,1,0,0.0
105145,897,"The Last Coyote (Harry Bosch, #4; Harry Bosch Universe, #4)",really liked it,4,1,0,1.0
134638,897,"Double Cross (Alex Cross, #13)",liked it,3,0,0,1.0
105430,897,"Die Trying (Jack Reacher, #2)",liked it,3,0,0,0.0
134696,897,Verbal Judo: The Gentle Art of Persuasion,it was ok,2,0,0,0.0
133120,897,The Dogs of War,really liked it,4,1,0,0.0
105040,897,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",liked it,3,0,0,1.0
105403,897,"A Darkness More Than Night (Harry Bosch, #7; Terry McCaleb, #2; Harry Bosch Universe, #9)",really liked it,4,1,0,1.0
10127,1327,Snow Crash,really liked it,4,1,3,1.0
13968,1327,"The Lord of the Rings (The Lord of the Rings, #1-3)",it was amazing,5,1,3,0.0
135003,1327,Asterios Polyp,liked it,3,0,3,1.0
99575,1327,"I, Robot",it was amazing,5,1,3,1.0
51466,1327,Animal Farm,really liked it,4,1,3,1.0
27002,1327,"The Fellowship of the Ring (The Lord of the Rings, #1)",it was amazing,5,1,3,1.0
138270,1327,"Shadow Puppets (Shadow, #3)",it was amazing,5,1,3,1.0
77869,1327,Batman: The Dark Knight Returns,it was amazing,5,1,3,1.0
10018,1327,Stardust,really liked it,4,1,3,1.0
7042,1327,Dark Matter,really liked it,4,1,3,1.0
121354,1327,Eternals,it was amazing,5,1,3,1.0
131278,1327,House of Suns,it was amazing,5,1,0,1.0
113344,1327,"The Passage (The Passage, #1)",liked it,3,0,0,0.0
97465,1327,"Eragon (The Inheritance Cycle, #1)",liked it,3,0,0,0.0
65719,1327,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",really liked it,4,1,0,1.0
64613,1327,The Princess Bride,it was amazing,5,1,0,1.0
99701,1327,The Testament,liked it,3,0,0,1.0
143508,1327,"Brothers in Arms (Vorkosigan Saga, #5)",really liked it,4,1,0,1.0
143515,1327,"Falling Free (Vorkosigan Saga, #4)",liked it,3,0,0,1.0
89558,1327,Coraline,really liked it,4,1,0,1.0
71316,1327,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",really liked it,4,1,0,1.0
132446,1327,"Barrayar (Vorkosigan Saga, #7)",liked it,3,0,0,1.0
58827,1327,Recursion,really liked it,4,1,0,1.0
17951,1327,"Xenocide (Ender's Saga, #3)",liked it,3,0,0,0.0
93652,1327,"A Game of You (The Sandman, #5)",it was amazing,5,1,0,1.0
412,1327,"The Hunger Games (The Hunger Games, #1)",it was amazing,5,1,0,1.0
107554,1327,"The Fall of Hyperion (Hyperion Cantos, #2)",really liked it,4,1,0,1.0
100360,1327,"The Hero of Ages (Mistborn, #3)",really liked it,4,1,0,1.0
7,1327,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",really liked it,4,1,0,0.0
76861,1327,"The Ghost Brigades (Old Man's War, #2)",really liked it,4,1,0,0.0
132388,1327,"Diplomatic Immunity (Vorkosigan Saga, #13)",really liked it,4,1,0,1.0
91142,1327,The Graveyard Book,it was amazing,5,1,0,1.0
132458,1327,"The Warrior's Apprentice (Vorkosigan Saga, #2)",really liked it,4,1,0,1.0
9732,1327,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1)",it was amazing,5,1,1,0.0
93875,1327,"The Wake (The Sandman, #10)",it was amazing,5,1,1,1.0
121712,1327,Fantastic Beasts and Where to Find Them,liked it,3,0,1,0.0
93753,1327,"The Doll's House (The Sandman, #2)",it was amazing,5,1,1,0.0
93686,1327,The Sandman: Endless Nights,it was amazing,5,1,1,0.0
135015,1327,Cronopios and Famas,really liked it,4,1,1,1.0
42063,1327,The Brief Wondrous Life of Oscar Wao,liked it,3,0,1,1.0
89779,1327,Smoke and Mirrors: Short Fiction and Illusions,it was amazing,5,1,1,0.0
93923,1327,Death: The High Cost of Living,it was amazing,5,1,1,1.0
146248,1792,Life and Fate,it was ok,2,0,3,1.0
71420,1792,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",it was amazing,5,1,3,0.0
21471,1792,Suite Française,it was amazing,5,1,3,1.0
53606,1910,The Homecoming,it was amazing,5,1,0,1.0
80747,1910,The Red Pony,it was amazing,5,1,0,1.0
101687,1910,"The Sign of Four (Sherlock Holmes, #2)",it was amazing,5,1,0,1.0
89888,1910,Oranges Are Not the Only Fruit,it was amazing,5,1,0,0.0
71320,1910,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",it was amazing,5,1,0,0.0
17479,1910,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",it was amazing,5,1,0,0.0
121274,1910,"Fool Moon (The Dresden Files, #2)",liked it,3,0,0,0.0
147364,1910,The Independence of Miss Mary Bennet,liked it,3,0,0,1.0
147421,1910,The Millstone,really liked it,4,1,0,1.0
75776,1910,The Hound of the Baskervilles,it was amazing,5,1,0,1.0
70031,1910,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",it was amazing,5,1,0,1.0
115616,1910,Odd and the Frost Giants,it was amazing,5,1,0,0.0
147385,1910,Daredevil: Born Again,really liked it,4,1,0,1.0
147413,1910,The Stone Gods,really liked it,4,1,0,1.0
136206,1910,Apple of My Eye,liked it,3,0,0,0.0
22367,1910,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",really liked it,4,1,0,0.0
147381,1910,"Oishinbo a la carte, Volume 3 - Ramen and Gyoza",it was amazing,5,1,1,1.0
41849,1910,The Picture of Dorian Gray,it was amazing,5,1,1,0.0
147411,1910,Field Work,it was amazing,5,1,1,1.0
147358,1910,Complete Works of William Shakespeare,it was amazing,5,1,1,0.0
71658,1910,The Importance of Being Earnest,it was amazing,5,1,1,1.0
128205,1910,"His Last Bow (Sherlock Holmes, #8)",really liked it,4,1,1,1.0
14482,1910,1984,it was amazing,5,1,1,0.0
94991,1910,A Room of One's Own,it was amazing,5,1,3,0.0
90027,1910,"The Last Precinct (Kay Scarpetta, #11)",it was ok,2,0,3,0.0
105486,1910,The Pure Land,it was amazing,5,1,3,0.0
147369,1910,The Saga of Erik the Viking,really liked it,4,1,3,0.0
71421,1910,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",really liked it,4,1,3,0.0
134452,1910,Lighthousekeeping,really liked it,4,1,3,0.0
124170,1910,"England, England",liked it,3,0,3,0.0
147394,1910,Shadows of the Workhouse,liked it,3,0,3,0.0
5062,1910,The Remains of the Day,really liked it,4,1,3,0.0
147416,1910,Burma Chronicles,really liked it,4,1,3,0.0
137560,1910,Mary Queen of Scots,really liked it,4,1,3,0.0
126935,1910,The Power,really liked it,4,1,3,0.0
89646,1910,Possession,it was amazing,5,1,3,0.0
118642,1910,Fragile Things: Short Fictions and Wonders,really liked it,4,1,3,0.0
147393,1910,"Earthsong (Native Tongue, #3)",it was ok,2,0,3,0.0
50284,1910,Disgrace,really liked it,4,1,3,0.0
117262,2296,"The Falcon at the Portal (Amelia Peabody, #11)",it was amazing,5,1,0,1.0
87271,2296,"A is for Alibi (Kinsey Millhone, #1)",it was amazing,5,1,0,1.0
149722,2296,The Johnstown Flood,it was amazing,5,1,0,1.0
139756,2296,"Carpe Demon (Demon-Hunting Soccer Mom, #1)",it was amazing,5,1,0,1.0
92688,2296,The Pelican Brief,really liked it,4,1,0,1.0
149747,2296,By Myself,it was amazing,5,1,0,1.0
141995,2296,Blue Smoke,really liked it,4,1,0,1.0
148758,2296,"Crocodile on the Sandbank (Amelia Peabody, #1)",it was amazing,5,1,0,1.0
116768,2296,"He Shall Thunder in the Sky (Amelia Peabody, #12)",it was amazing,5,1,0,1.0
141120,2296,Dirty Blonde,it was amazing,5,1,0,1.0
146355,2296,"The Perfect Husband (Quincy & Rainie, #1)",it was amazing,5,1,0,1.0
139337,2296,"The Cater Street Hangman (Charlotte & Thomas Pitt, #1)",it was amazing,5,1,0,1.0
91323,2296,The General's Daughter,really liked it,4,1,0,1.0
120949,2296,"Natural Born Charmer (Chicago Stars, #7)",really liked it,4,1,0,1.0
149546,2296,The Husband List,really liked it,4,1,0,1.0
149511,2296,"Every Crooked Nanny (Callahan Garrity Mystery, #1)",really liked it,4,1,0,1.0
149523,2296,"Time at the Top (Time at the Top, #1)",it was amazing,5,1,0,1.0
149597,2296,"The Golden One (Amelia Peabody, #14)",really liked it,4,1,0,1.0
149552,2296,"Hot Mahogany (Stone Barrington, #15)",liked it,3,0,0,1.0
82549,2296,The Chamber,really liked it,4,1,0,1.0
112016,2296,"One for the Money (Stephanie Plum, #1)",it was amazing,5,1,0,1.0
149682,2296,Pen Pals,really liked it,4,1,0,1.0
99706,2296,The Testament,liked it,3,0,0,1.0
82985,2296,The Rainmaker,it was amazing,5,1,0,1.0
149763,2296,"Crime Seen (Psychic Eye Mystery, #5)",really liked it,4,1,0,1.0
112371,2296,The Brethren,really liked it,4,1,0,1.0
149717,2296,"Dream a Little Dream (Chicago Stars, #4)",really liked it,4,1,0,1.0
21966,2296,"A Time to Kill (Jake Brigance, #1)",it was amazing,5,1,0,1.0
82805,2296,The Street Lawyer,liked it,3,0,0,1.0
87168,2296,"All Together Dead (Sookie Stackhouse, #7)",really liked it,4,1,0,1.0
27220,2296,The Firm,it was amazing,5,1,0,1.0
116232,2296,"The Snake, the Crocodile and the Dog (Amelia Peabody, #7)",really liked it,4,1,0,1.0
120605,2296,"The Luxe (Luxe, #1)",did not like it,1,0,0,1.0
91474,2296,Escape,it was amazing,5,1,0,1.0
82854,2296,The Partner,liked it,3,0,0,1.0
139384,2296,"At Home in Mitford (Mitford Years, #1)",it was amazing,5,1,0,1.0
86152,2296,"Twelve Sharp (Stephanie Plum, #12)",it was amazing,5,1,0,1.0
139751,2296,"Demons Are Forever (Demon-Hunting Soccer Mom, #3)",really liked it,4,1,0,1.0
116299,2296,"Hot Six (Stephanie Plum, #6)",it was amazing,5,1,0,1.0
25786,2296,Digital Fortress,it was amazing,5,1,0,1.0
85717,2296,"Dead as a Doornail (Sookie Stackhouse, #5)",really liked it,4,1,0,1.0
149667,2296,Company Man,it was amazing,5,1,0,1.0
117649,2296,"The Curse of the Pharaohs (Amelia Peabody, #2)",it was amazing,5,1,0,1.0
149563,2296,"Heaven, Texas (Chicago Stars, #2)",it was amazing,5,1,0,1.0
68074,2296,"Savannah Blues (Weezie and Bebe Mysteries, #1)",it was amazing,5,1,0,1.0
149754,2296,"A Kiss of Shadows (Merry Gentry, #1)",it was ok,2,0,0,1.0
145615,2296,"Chiefs (Will Lee, #1)",it was amazing,5,1,0,1.0
149729,2296,"The Apprentice (Rizzoli & Isles, #2)",really liked it,4,1,0,1.0
10,2296,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",it was amazing,5,1,0,1.0
149703,2296,Final Appeal,really liked it,4,1,0,1.0
149549,2296,"Deep Lie (Will Lee, #3)",really liked it,4,1,0,1.0
50838,2296,Tuesdays with Morrie,it was amazing,5,1,0,1.0
149543,2296,700 Sundays,it was amazing,5,1,3,1.0
149762,2296,Mrs. Astor Regrets: The Hidden Betrayals of a Family Beyond Reproach,it was amazing,5,1,3,1.0
11624,2296,The Great Gatsby,liked it,3,0,3,1.0
149666,2296,Elsie Dinsmore,really liked it,4,1,3,1.0
149751,2296,Spoken from the Heart,it was amazing,5,1,3,1.0
149518,2296,"Lana: the Lady, the Legend, the Truth",really liked it,4,1,3,1.0
19970,2296,The Diary of a Young Girl,really liked it,4,1,3,1.0
149517,2296,All the Presidents' Children: Triumph and Tragedy in the Lives of America's First Families,really liked it,4,1,3,1.0
149726,2296,Small Sacrifices,really liked it,4,1,3,1.0
149742,2296,A Paper Life,really liked it,4,1,3,1.0
23975,2296,The Alchemist,it was amazing,5,1,3,1.0
149759,2296,Even More Notes From the Universe: Dancing Life's Dance,it was amazing,5,1,3,1.0
9021,2296,Into the Wild,did not like it,1,0,3,1.0
149540,2296,The Roosevelt Women: A Portrait In Five Generations,it was amazing,5,1,3,1.0
118864,2296,The Great Bridge: The Epic Story of the Building of the Brooklyn Bridge,really liked it,4,1,3,1.0
98138,2296,"Flowers in the Attic (Dollanganger, #1)",really liked it,4,1,3,1.0
141138,2296,Me and My Shadows: A Family Memoir,really liked it,4,1,3,1.0
32398,2296,Memoirs of a Geisha,it was amazing,5,1,3,1.0
131972,2296,A Lotus Grows in the Mud,really liked it,4,1,3,1.0
149692,2296,Over There (The American Chronicles #2),really liked it,4,1,3,1.0
143794,2296,The Associate,liked it,3,0,3,1.0
149512,2296,Charleston,really liked it,4,1,3,1.0
149542,2296,Beautiful Lies,really liked it,4,1,3,1.0
127705,2296,The Innocent Man: Murder and Injustice in a Small Town,it was amazing,5,1,3,1.0
149662,2296,Uncommon Knowledge,really liked it,4,1,3,1.0
72239,2296,"Interview with the Vampire (The Vampire Chronicles, #1)",it was amazing,5,1,3,1.0
33255,2296,The Joy Luck Club,it was amazing,5,1,3,1.0
84069,2296,Midnight in the Garden of Good and Evil,it was amazing,5,1,3,1.0
149760,2296,Notes from the Universe: New Perspectives from an Old Friend,it was amazing,5,1,3,1.0
149744,2296,Me: Stories of My Life,really liked it,4,1,3,1.0
51567,2895,Animal Farm,liked it,3,0,3,1.0
125061,2895,"Startide Rising (The Uplift Saga, #2)",did not like it,1,0,3,1.0
152259,2895,The Caryatids,liked it,3,0,3,1.0
40661,2895,A Farewell to Arms,really liked it,4,1,3,1.0
66976,2895,Kafka on the Shore,really liked it,4,1,3,1.0
152295,2895,Headcrash,liked it,3,0,3,1.0
152265,2895,Mary And The Giant,it was ok,2,0,3,1.0
56578,2895,"Blind Willow, Sleeping Woman",liked it,3,0,3,1.0
86666,2895,A Portrait of the Artist as a Young Man,really liked it,4,1,3,0.0
65271,2895,"Altered Carbon (Takeshi Kovacs, #1)",liked it,3,0,3,1.0
146060,2895,The Sailor Who Fell from Grace with the Sea,really liked it,4,1,3,1.0
69531,2895,Childhood's End,really liked it,4,1,3,1.0
58499,2895,As She Climbed Across the Table,liked it,3,0,3,1.0
52132,2895,"Rendezvous with Rama (Rama, #1)",really liked it,4,1,3,1.0
99071,2895,A Scanner Darkly,really liked it,4,1,3,0.0
8907,2895,Starship Troopers,really liked it,4,1,3,1.0
28229,2895,"Dune (Dune Chronicles, #1)",it was amazing,5,1,3,1.0
35668,2895,Flowers for Algernon,liked it,3,0,3,0.0
71602,2895,"The Drawing of the Three (The Dark Tower, #2)",did not like it,1,0,3,1.0
151057,2895,The Temple of the Golden Pavilion,it was amazing,5,1,3,1.0
25059,2895,Of Mice and Men,really liked it,4,1,3,1.0
146071,2895,Confessions of a Mask,really liked it,4,1,3,1.0
26815,2895,"I, Robot (Robot, #0.1)",liked it,3,0,3,1.0
84818,2895,After Dark,really liked it,4,1,3,0.0
11658,2895,The Great Gatsby,really liked it,4,1,3,1.0
63670,2895,Everything Is Illuminated,did not like it,1,0,3,1.0
131421,2895,Way Station,liked it,3,0,0,0.0
80491,2895,Silence,it was ok,2,0,0,0.0
88597,2895,The Wasp Factory,really liked it,4,1,0,0.0
152289,2895,A Spaniard in the Works,it was ok,2,0,0,0.0
70580,2895,"Virtual Light (Bridge, #1)",liked it,3,0,0,0.0
65680,2895,"The Lies of Locke Lamora (Gentleman Bastard, #1)",it was ok,2,0,0,0.0
107700,2895,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",did not like it,1,0,0,0.0
143509,2895,"Brothers in Arms (Vorkosigan Saga, #5)",liked it,3,0,0,0.0
26012,2895,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",it was ok,2,0,0,0.0
17957,2895,"Xenocide (Ender's Saga, #3)",liked it,3,0,0,0.0
152280,2895,"Smoker (Atticus Kodiak, #3)",liked it,3,0,0,0.0
98708,2895,The Demolished Man,liked it,3,0,0,0.0
145376,2895,Amnesia Moon,really liked it,4,1,0,0.0
125627,2895,The Dispossessed,really liked it,4,1,0,0.0
113250,2895,Invisible Monsters,liked it,3,0,0,0.0
152273,2895,"Nova Swing (Kefahuchi Tract, #2)",liked it,3,0,0,0.0
153233,3112,Island,liked it,3,0,0,0.0
131522,3112,Accelerando,really liked it,4,1,0,0.0
153743,3112,"So Long, and Thanks for All the Fish (Hitchhiker's Guide, #4)",liked it,3,0,0,1.0
2592,3112,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,liked it,3,0,3,0.0
56382,3112,The Missionary Position: Mother Teresa in Theory and Practice,liked it,3,0,3,0.0
4292,3112,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",really liked it,4,1,3,0.0
134336,3112,"Iron Sunrise (Eschaton, #2)",really liked it,4,1,3,1.0
115538,3112,"Singularity Sky (Eschaton, #1)",it was amazing,5,1,2,0.0
153734,3112,Paranormal Claims: A Critical Analysis,it was amazing,5,1,2,0.0
153749,3112,Why Darwin Matters: The Case Against Intelligent Design,it was amazing,5,1,2,0.0
48653,3112,Peopleware: Productive Projects and Teams,it was amazing,5,1,2,0.0
153746,3112,"Six Not-So-Easy Pieces: Einstein's Relativity, Symmetry, and Space-Time",liked it,3,0,2,0.0
153741,3112,Computer Architecture: A Quantitative Approach,liked it,3,0,2,0.0
153735,3112,"Introduction to Automata Theory, Languages, and Computation",it was ok,2,0,2,0.0
133458,3112,A Briefer History of Time,liked it,3,0,2,0.0
153739,3112,Operating System Concepts,it was ok,2,0,2,0.0
153732,3112,A Certain Ambiguity: A Mathematical Novel,really liked it,4,1,2,0.0
153733,3112,Ending Aging: The Rejuvenation Breakthroughs That Could Reverse Human Aging in Our Lifetime,really liked it,4,1,2,0.0
153748,3112,Science Friction: Where the Known Meets the Unknown,really liked it,4,1,2,0.0
153720,3112,Expert C# 2008 Business Objects,it was ok,2,0,2,0.0
153716,3112,The Annotated Turing: A Guided Tour Through Alan Turing's Historic Paper on Computability and the Turing Machine,really liked it,4,1,2,0.0
153721,3112,Why I Became an Atheist: A Former Preacher Rejects Christianity,it was amazing,5,1,2,0.0
71045,3211,The Gods Themselves,really liked it,4,1,3,1.0
28723,3211,"The Da Vinci Code (Robert Langdon, #2)",really liked it,4,1,3,1.0
101842,3211,"The Foundation Trilogy (Foundation, #1-3)",it was amazing,5,1,3,1.0
8909,3211,Starship Troopers,really liked it,4,1,3,1.0
97088,3211,Dracula,liked it,3,0,3,1.0
33108,3211,The Martian Chronicles,it was amazing,5,1,3,1.0
154385,3211,The Eighth Scroll,it was ok,2,0,3,1.0
117633,3211,Origin,really liked it,4,1,3,1.0
19094,3211,Deception Point,liked it,3,0,3,1.0
135858,3211,The Bible of Clay,it was amazing,5,1,3,1.0
26594,3211,"Ender's Game (Ender's Saga, #1)",it was amazing,5,1,3,1.0
27027,3211,"The Fellowship of the Ring (The Lord of the Rings, #1)",really liked it,4,1,3,1.0
55952,3211,The War of the Worlds,really liked it,4,1,3,1.0
36949,3211,Gulliver's Travels,liked it,3,0,3,1.0
7270,3211,"The Hunt for Red October (Jack Ryan, #3)",really liked it,4,1,3,1.0
63376,3211,The Namesake,it was amazing,5,1,3,1.0
71536,3211,"Foundation (Foundation, #1)",it was amazing,5,1,3,1.0
6327,3211,Frankenstein,really liked it,4,1,3,1.0
154374,3211,Maven: A Developer's Notebook,liked it,3,0,2,0.0
154370,3211,A Practical Guide to Feature-Driven Development,it was amazing,5,1,2,0.0
134668,3211,The One Minute Manager,liked it,3,0,2,1.0
154344,3211,Fairy Tales Every Child Should Know,it was ok,2,0,2,0.0
72136,3211,My 60 Memorable Games,liked it,3,0,2,0.0
154329,3211,"The Art of Computer Programming, Volume 1: Fundamental Algorithms",it was amazing,5,1,2,1.0
25423,3211,A Brief History of Time,really liked it,4,1,2,0.0
154355,3211,My System,liked it,3,0,2,1.0
110457,3211,Aesop's Fables,liked it,3,0,2,1.0
154364,3211,Hidden Order: The Economics of Everyday Life,liked it,3,0,2,1.0
13,3211,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",really liked it,4,1,0,0.0
25795,3211,Digital Fortress,liked it,3,0,0,1.0
39826,3211,"Twilight (Twilight, #1)",it was ok,2,0,0,1.0
121991,3211,"Persuader (Jack Reacher, #7)",really liked it,4,1,0,0.0
132159,3211,"The Stars, Like Dust (Galactic Empire, #1)",really liked it,4,1,0,1.0
154336,3211,The Three Little Pigs,liked it,3,0,0,1.0
106964,3211,Coma,it was amazing,5,1,0,1.0
90075,3211,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #15)",really liked it,4,1,0,1.0
23505,3211,Life of Pi,really liked it,4,1,0,1.0
27227,3211,The Firm,really liked it,4,1,0,1.0
154405,3211,Second Foundation,really liked it,4,1,0,1.0
146222,3211,Eye of the Needle,really liked it,4,1,0,1.0
20493,3211,The List,really liked it,4,1,0,1.0
154496,3216,"The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency, #1)",liked it,3,0,0,0.0
149638,3216,"The Deeds of the Disturber (Amelia Peabody, #5)",liked it,3,0,0,1.0
154476,3216,"The Temple of the Muses (SPQR, #4)",liked it,3,0,0,0.0
14,3216,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",really liked it,4,1,0,0.0
154419,3216,"Mortal Remains in Maggody (Arly Hanks, #5)",liked it,3,0,0,1.0
